office supplies,box,calculator,calendar,CD,cell phone,chalk,clock,computer,envelope,eraser,fan,highlighter,keyboard,magazines,marker,newspaper,notebook,package,paper,paperclip,pen,pencil,printer,rubber bands,scissors,stamp,staple remover,stapler,staples,typewriter
0.05991733,-0.024611637,-0.021341933,-0.05665336,0.03782341,-0.038846,0.043404393,0.029443696,-0.03296918,0.021655576,0.036280192,0.015039711,-0.04141708,-0.023780204,-0.04954092,0.006369323,-0.050079715,0.03353223,-0.056359466,-0.019312844,-0.009321622,0.0306861,-0.03508231,-0.017632943,-0.012750439,0.007052837,-0.042881202,-0.049295135,0.07222845,-0.013272598,-0.004555807
0.02728397,-0.036179442,-0.069043756,-0.07987423,0.013330602,-0.053439148,-0.002160505,-0.065029636,-0.03632671,0.060787015,0.038377628,-0.056559823,0.012728442,-0.026135104,-0.021148443,-0.015944336,-0.075807616,-0.05908337,-0.022685006,-0.053912874,0.05310601,-0.010112408,-0.029207587,-0.041319713,-0.004273416,-0.033123843,-0.043380763,-0.031137379,0.032407187,-0.054348346,0.010665885
0.006578166,0.024500636,-0.05638674,-0.011397177,-0.055745844,-0.0036169,-0.045866344,0.008327564,-0.014110195,-0.04584865,-0.05539263,0.022200434,-0.060066983,0.006897141,-0.05255991,-0.039702125,0.026326837,0.024549821,0.03048248,-0.018966392,-0.010403513,-0.00187292,-0.024102496,-0.027649956,0.002457057,-0.043406513,-0.020656241,-0.045602858,0.003638166,0.010775605,-0.007317046
0.07695681,0.050089873,0.017536312,0.07782616,0.060898416,0.066001244,0.06276374,0.06729481,0.06715894,0.06737856,0.010188451,0.04693229,0.07586821,0.075892605,0.070275694,0.07312996,0.07458155,0.040524308,0.05955713,0.05635214,0.062190704,0.032935146,0.055112936,0.064850934,-0.033468742,0.009891593,0.054911777,0.06470077,0.057408832,0.040802438,0.01750951
0.009758717,-0.019153045,-0.034881335,-0.061585397,-0.0793513,-0.052257,0.008157378,-0.076380745,-0.049634088,-0.023616021,-0.02265413,-0.080796525,-0.011349163,-0.065966964,-0.059959926,-0.07702335,-0.05368348,-0.061608624,-0.018987581,-0.052917317,-0.06256552,-0.061055634,-0.03635779,-0.016878542,0.05132241,-0.023763351,-0.07484949,0.021141134,0.000380223,0.024194336,-0.03157265
0.04165325,0.023445947,0.07015346,0.075881734,0.012172938,0.011298031,0.059862964,0.01559838,0.07174737,0.019660095,-0.008864439,0.06383485,0.06878407,0.07021471,0.071516804,-0.008853808,0.01543778,0.070357375,0.057447776,0.009070332,0.065313265,0.035918195,0.024375012,0.052120853,-0.035985555,0.004908293,0.011232015,0.03541484,-0.004970326,0.044023316,0.0693275
-0.04709718,-0.026574094,0.030185062,0.025715739,0.0623399,-0.016018197,-0.050728027,0.058302894,-0.02018838,0.059015702,0.014479108,-0.016179847,0.023794806,-0.009390136,0.06851068,0.03742908,0.057264756,-0.074751616,0.000996164,0.013775305,0.06893652,0.052465446,0.047880203,0.0381372,0.012662039,0.058188632,0.051634137,-0.0409837,0.02660106,-0.02557585,0.012553802
0.03582946,0.0451842,-0.03611512,0.003101725,-0.000766285,0.091372445,-0.059950277,-0.003463725,0.024175027,0.069368266,0.012708223,0.018886462,-0.022084279,0.06344562,0.02481344,0.071302585,0.033659767,0.051179923,0.012050327,0.076938674,0.07307034,0.056984313,0.070627496,0.047381226,-0.011893124,0.07998265,0.011399159,0.03387941,0.052031763,0.06297994,0.00625265
0.06616195,0.03436647,0.011192904,0.041206546,0.027432708,0.08489822,0.0688192,0.01664781,0.034408446,0.05262745,0.055281535,-0.030825797,0.063909516,0.037973046,0.05597026,0.05820129,0.027786383,-0.001699745,-0.022138314,0.029207218,0.05294793,0.07246747,0.06887563,0.054883763,0.05364363,0.03172011,0.040017497,0.014389131,0.0728401,0.055309027,0.063589655
-0.041742556,-0.04973109,0.04066672,-0.025672767,0.013574629,-0.03415131,-0.025373597,0.019792857,0.043239817,-0.05002943,0.077140115,0.04090986,-0.02095342,0.001248325,0.050141603,0.06416224,0.065246284,0.005669927,-0.07119769,0.0430514,0.050311547,0.07820259,0.048475724,0.07078817,-0.062453274,0.07265449,0.052727062,0.056874566,0.06784528,0.030619774,0.07908333
0.0030849,-0.04307338,0.035630483,0.07364542,0.037838817,0.06475393,0.042290248,0.038730297,0.054605,-0.014815814,0.019113284,0.013799795,0.016864048,0.06379496,0.06202738,-0.011020161,0.055913977,0.0654261,-0.021659236,0.01222529,0.0754977,0.06796113,0.06798076,0.049187616,0.06384474,0.03764239,0.013918598,0.0460151,0.024180006,0.013968297,0.063787
0.052804813,0.07767757,0.056882985,0.07576164,0.068303294,0.0647582,0.038492884,0.06825304,0.06382439,0.07735489,0.023184223,0.075530544,0.06291907,0.071652405,0.064195625,0.069020264,0.06374451,0.07882756,0.081038736,0.06407832,0.07240614,0.061300166,0.059152402,0.055369917,0.04011984,0.05530112,0.07667531,0.084811956,0.063582495,0.057468913,0.06546722
-0.060817793,-0.04359717,-0.05675178,-0.04038876,-0.029726962,-0.05245798,-0.050074503,-0.0508561,-0.051433664,-0.077628404,-0.053886842,-0.00211139,-0.05605081,0.023550492,-0.04763454,-0.031211775,-0.06428222,-0.016489321,-0.040043708,-0.03334852,-0.04428393,-0.040435717,-0.04691318,-0.043813236,-0.05897482,-0.043825448,-0.046782617,-0.06970089,-0.070921205,-0.02359995,-0.055506878
-0.042564325,0.0039314,-0.06351934,-0.057497546,0.008900275,-0.013097495,-0.08042571,-0.039178047,0.037808407,-0.039396044,-0.08674092,0.025721828,-0.080065124,-0.00973144,-0.07219225,-0.06858239,-0.0674404,0.030781122,0.047704596,-0.054945767,-0.014626956,-0.032808673,-0.06579371,0.002401041,-0.060049865,-0.06887309,-0.06778211,-0.077302426,-0.076149575,-0.0363749,-0.002839701
-0.03645127,-0.07786611,-0.09000928,-0.072278425,-0.066965714,0.02995496,-0.008874876,-0.07717722,-0.059763245,-0.013613927,-0.056818362,-0.015336664,-0.055099323,-0.054675493,-0.001058639,-0.06631316,0.029441206,-0.06439,-0.039346766,0.037497323,0.05112006,-0.07104109,-0.07971499,0.032802884,-0.05204124,-0.047944058,-0.042340804,-0.06801897,0.015119911,-0.0423702,-0.035110723
0.07212198,0.005400868,0.005580844,0.01756453,0.039428357,0.06746106,0.020011378,0.001195868,0.017863128,0.04355135,0.05059147,-0.008216938,0.025363572,0.08522756,0.001971842,0.06964287,0.07062216,0.08310043,0.0114838,0.08470098,0.06985802,0.08431734,0.07151936,0.07179311,-0.02966856,0.08085233,0.047577083,0.052715667,-0.029841054,0.0689285,0.07235197
-0.038330313,-0.0776662,-0.058894765,-0.006155503,0.036170803,0.02028939,-0.01760335,-0.00241469,-0.007499319,-0.03085726,0.018997671,0.023830026,-0.07468511,0.006023968,-0.003272148,0.024425624,0.014885201,0.031694368,-0.001728187,-0.05275241,0.003381581,-0.00440957,0.028517583,-0.016762687,0.024907053,-0.055370826,-0.034046978,-0.045795895,-0.03453693,-0.06361801,0.001201405
-0.039564013,0.047801025,-0.03140891,-0.06409851,-0.021555629,0.028470507,-0.018185169,-0.04291092,-0.006532292,-0.035081815,0.015419126,-0.019166874,-0.063503735,-0.011426026,-0.064852595,-0.014158354,-0.03596675,-0.047167573,-0.06349376,-0.024429068,0.027464703,-0.01474225,-0.038345743,-0.07531889,0.015178728,0.016138792,-0.033298884,0.017715272,-0.008369084,-0.019502016,0.000143321
0.02849234,-0.005067179,-0.009705631,0.009374597,0.032340202,-0.002413772,-0.00341897,-0.03596827,-0.006354713,-0.051921427,-0.06429911,-0.057891596,-0.083129786,0.063367814,-0.07006678,-0.08532305,-0.07962488,-0.024604734,0.05529666,-0.07798114,-0.0223976,0.03002096,-0.049672883,-0.07391265,0.06986668,0.028570551,-0.078209594,0.031321727,0.053563684,-0.044080805,-0.010024063
0.04549398,0.01963387,0.08704403,0.041624,0.03717726,0.08175225,0.053300206,0.052079264,0.08503609,0.056069937,0.06675624,0.03586845,0.0790542,0.07710317,0.058648735,0.02978591,0.021659754,0.061665762,0.01882627,0.039613694,0.0725629,0.06034338,0.070916966,0.06872235,0.068137005,0.061783984,0.05424036,0.023137523,0.063220434,0.0511684,0.07174354
0.002522107,0.033920303,0.002558955,0.020668648,0.051275484,0.032692637,0.06937106,-0.037281588,0.03821052,0.010133526,0.08462467,0.014307566,0.022990549,-0.025414513,0.070296645,0.046170305,0.061448198,-0.023116263,0.0682915,0.054346036,0.020545937,0.001213145,0.054177884,0.06299856,0.008275137,0.048656415,0.06454652,0.068251476,-0.005391185,0.054172337,0.022691282
-0.047221027,-0.06417967,-0.06822889,-0.03294251,0.00967082,-0.027475914,-0.05299902,-0.06815883,-0.001102915,-0.06688573,-0.041858587,-0.037811205,-0.001662572,0.022488685,-0.009259537,-0.05182434,-0.032752484,-0.053069808,-0.013207953,-0.04921345,0.033849448,-0.0448721,-0.05065053,0.044856984,0.050733525,0.07088835,-0.045103718,0.048687626,-0.021635108,0.03532308,0.011734077
-0.03863941,-0.005183541,0.033684675,0.039547022,0.06761041,0.001324538,0.023009319,0.02587793,0.033738244,0.018557029,-0.005980635,0.029868525,0.007391439,0.025487106,0.03914011,0.07166137,0.057801608,-0.012637363,0.003911281,-0.00541988,-0.03370852,-0.00115175,-0.010477062,0.04812726,-0.017788716,-0.028616516,-0.011640714,-0.013968238,0.028067784,0.05184858,-0.024807133
-0.05761271,0.035109345,-0.018086147,0.011658324,0.04685535,-0.010606755,-0.047557425,-0.003559339,0.033507105,-0.014596128,-0.054874208,0.056031,0.001903529,-0.00554316,-0.025778234,0.043106012,-0.005279124,0.025631413,0.009768906,0.03612214,0.010454406,-0.034318876,-0.027617682,0.005448797,-0.043394253,-0.032888446,0.014502243,-0.06658346,-0.025101995,-0.043741602,-0.0339851
-0.04929689,0.021883624,0.049635727,-0.035757657,0.06913785,0.03719209,-0.05250455,-0.003162928,-0.009933435,0.020819286,0.0213357,0.00639299,-0.019142075,-0.039429873,-0.014097757,0.023125071,0.03113209,0.0340975,0.0781257,0.03653125,0.004723742,-0.023912169,-0.058837466,-0.001489411,0.019180425,0.059512608,0.041583225,0.01817991,-0.025643613,-0.017327446,-0.06557045
0.06403132,0.06456945,0.016464312,0.07408787,-0.040549673,-0.047763534,-0.004175693,0.07275827,-0.030771839,-0.017531445,-0.035197604,-0.04919798,-0.044845518,0.043955505,-0.064068966,0.025949588,0.05720933,-0.03514815,0.01133127,0.021317014,-0.043253142,-0.018631948,-0.034375563,0.04286907,0.021082591,-0.04182036,0.04027204,-0.023350468,0.03727278,-0.050110687,0.033430737
0.020665059,0.008807087,-0.019749032,-0.012600812,-0.065719865,-0.03780782,-0.034384724,0.03295768,0.03518105,-0.05442212,0.005057409,-0.023217551,-0.054424964,-0.01627337,-0.062426593,-6.57E-05,-0.051764134,-0.06325979,-0.010627399,-0.004177586,-0.05797864,0.013904656,-0.028361605,0.032369737,-0.06821669,-0.00560902,-0.013514619,-0.019446881,-0.057328615,-0.02458615,-0.020589003
0.02103943,0.020814031,0.043625228,0.026307132,-0.019597404,-0.001994682,-0.008409938,0.014814818,0.003255508,0.038227674,0.022135668,0.076127596,-0.023335915,0.0610726,-0.03279861,-0.006082367,-0.004286829,0.02836677,0.004308261,0.04984747,-0.022565369,-0.003870935,0.04103937,-0.034667607,0.06796381,-0.00705961,-0.062378187,-0.025991486,0.028890679,-0.026954086,-0.020233158
0.01915926,0.008331949,0.061595272,0.000687357,0.005952037,-0.016804095,0.029354133,-0.00946226,-0.030711772,-0.046730816,0.03430571,-0.02556727,0.001951592,-0.031892892,-0.002516651,-0.01999444,0.060805988,-0.013011195,0.017759094,0.022293976,0.026211675,0.019238794,0.043619685,0.07066031,0.013256397,0.066655576,-0.020781303,-0.012973538,-0.03580038,-0.001764803,0.004461061
-0.018748403,-0.04665255,-0.027521348,0.002448915,0.007532744,-0.035785217,-0.06986135,-0.07475572,-0.00894188,-0.0352547,-0.052170336,-0.0531363,-0.048496637,-0.06633783,-0.05753178,-0.051280443,-0.05510065,-0.018387303,0.027507415,-0.0118906,0.01953602,0.000910248,-0.06501144,-0.068596825,-0.031867426,-0.0571434,-0.0861201,-0.069713265,-0.032117866,-0.075331494,-0.04268734
-0.024535295,0.015800288,0.00634451,-0.07513391,0.04465842,-0.016836135,0.001730435,-0.075294055,-0.047760487,0.012202019,0.04120251,0.03941572,-0.00566315,-0.024428323,-0.06253416,0.040040307,-0.013749574,0.062121857,-0.022809241,-0.038210988,-0.037461195,0.004596083,-0.029011639,0.018909093,-0.016350418,-0.05007162,-0.004480856,0.046054177,0.048181873,0.044031598,-0.003847745
0.003652153,-0.019520696,0.022933023,-0.002924563,-0.049795013,0.019643877,0.019963544,0.016647771,-0.037817895,-0.001499539,-0.07168182,-0.035255354,0.033950377,-0.06698253,-0.0191582,-0.051547404,0.056353454,0.03307141,0.017787583,0.024374586,-0.065781854,-0.047871944,0.000227527,0.07343729,-0.00557308,-0.007912698,0.025152573,-0.033055555,-0.028034963,0.00579178,0.01508109
-0.059788667,-0.057077534,-0.06624259,-0.06488181,-0.068169944,-0.06481116,0.020272935,-0.06393917,-0.07261391,-0.07279338,-0.039240785,0.061506733,-0.024809487,-0.052768495,-0.058154956,-0.026311833,-0.056882117,-0.036559142,-0.04717092,-0.07377355,-0.047047134,-0.052951656,-0.03504109,-0.050892886,-0.057872877,-0.062491894,-0.060316447,0.007247522,-0.06027204,-0.05687903,-0.057118274
0.05249555,-0.05444546,0.023867656,-0.008809189,-0.04625069,0.09225092,0.03339426,0.006821284,0.080074504,0.03352907,0.05817822,-0.054823454,0.05933396,0.061524574,0.054704543,0.006201202,0.008483271,0.051796284,-0.028523793,0.034475565,0.03803355,0.061295122,0.072428174,0.07094074,0.07554684,0.06983866,0.027510028,-0.01624582,0.077072926,0.056002893,0.0713441
-0.003227286,0.066644125,0.038580775,0.06425902,-0.041879192,-0.008436217,-0.0682374,0.07088317,0.00027441,-0.01422614,-0.004793641,-0.05363842,-0.082545996,0.04339185,-0.029433643,-0.04441259,-0.020364905,0.025232824,-0.07789334,-0.012882921,-0.06286274,0.001835106,-0.022595083,-0.073214225,-0.08166647,-0.011385229,-0.019293483,0.021502707,0.023238644,0.022532253,0.04104757
0.04671131,0.03817461,0.083851084,0.024640728,0.058680616,0.031505603,0.04092516,0.033513926,0.04931944,-0.026716188,0.012977429,0.060389508,0.06108141,0.010109016,0.028216261,-0.005451833,0.056866147,0.040051606,0.051076964,0.017248977,0.03257264,0.025486218,0.042960055,0.031934023,0.06452456,0.0625814,-0.017870838,0.0881619,0.047344845,0.06685871,-0.04395557
0.018707646,0.03722929,0.055564493,0.023646265,0.040435735,0.008283152,0.05191696,0.07270944,0.05492451,-0.04005413,0.0419194,0.041296035,0.004140832,0.010246336,0.016859416,0.045475394,0.030348642,0.04856271,-0.018485203,-0.02653485,-0.03149312,0.001990659,0.036371145,-0.007475437,-0.003319822,0.035483137,0.06002821,0.008431452,0.025210751,0.030298797,-0.037761755
0.019350998,0.036336176,-0.05255406,0.015214177,-0.004197161,0.004250547,-0.009002346,-0.009799158,-0.030573478,-0.004036341,0.035735693,0.012903464,-0.015188183,0.041139543,0.061050206,0.043113746,0.036478136,0.040261045,0.0110122,0.009465789,0.05046381,0.04182201,0.068850905,0.053731244,0.008452536,-0.05470376,0.032000225,0.04077027,0.05519258,0.05366079,0.055194072
-0.053264134,-0.000679738,-0.03655816,-0.027095258,0.01988906,-0.036406238,0.056344066,-0.042592023,-0.06152914,-0.033481047,0.017024368,0.016777197,-0.051039547,-0.061890777,-0.05788369,0.058543272,0.061953496,0.000705481,0.030532222,0.07181627,0.010857228,0.041682124,0.05235276,0.024477346,-0.072173625,0.0470516,0.05756758,-0.05008177,-0.057375148,-0.013128093,0.033563543
-0.035195228,0.014303329,-0.04812352,-0.041551247,0.026501661,0.00686338,0.011038741,0.05557026,-0.08709496,0.013783954,0.04539333,-0.007170146,0.054802123,0.012722982,-0.020273635,0.039306685,-0.027947662,-0.06440208,-0.000951458,0.028286923,0.0507738,0.047140744,0.021476122,-0.07623245,0.005808352,0.002492673,0.03222733,-0.05243785,0.007539991,-0.061050512,0.066870265
0.022388907,-0.07255912,0.023789443,0.03806958,-0.046512015,0.01451078,-0.06645668,-0.0316398,-0.005622933,-0.02841655,0.04900158,-0.05083392,-0.018260559,0.006798279,-0.054010343,-0.06601764,-0.017129289,0.011104913,-0.03635566,-0.005613104,-0.028521255,0.007240817,0.01736134,0.034523237,-0.000816778,0.003562468,-0.04171541,0.06534058,0.020815784,-1.74E-05,0.045899518
-0.024781356,0.005340109,-0.00189748,-0.057788987,-0.036267646,-0.022059191,-0.048898395,-0.05036731,-0.085869655,0.014796422,0.015417424,-0.052255705,0.06373731,0.012373963,-0.019714732,0.004552866,-0.0736812,-0.021578662,0.032472663,-0.06963255,0.02189603,-0.019559532,-0.04142612,-0.022852527,0.009806422,-0.006940487,-0.030227207,0.001510835,-0.051235113,-0.039828148,0.038709987
-0.059326563,-0.039598968,0.002935124,-0.07151627,-0.07030484,0.014913774,0.05489299,-0.029618584,-0.042368203,-0.0358715,0.029685766,-0.07355835,0.017919814,0.012386246,0.050871436,0.06907971,-0.058173392,0.07008148,-0.015991157,-0.0676612,0.017291905,-0.02257315,0.053042553,-0.06675145,-0.035005763,0.030479297,-0.08726412,0.07593637,0.001467456,0.045336384,0.021517511
-0.02250692,-0.075965166,-0.023901792,-0.043798722,-0.060105756,-0.02428082,0.031112507,-0.07213334,-0.007279139,-0.04104549,0.017111605,-0.009638476,0.023860572,-0.06414505,-0.025695592,-0.025651291,-0.019059427,-0.024116207,-0.048692364,-0.023636997,-0.01631587,-0.045014206,-0.025463983,-0.05816272,-0.029531792,-0.000800008,-0.01581944,0.003455957,-0.03986884,0.0036314,-0.03381967
-0.048621077,-0.06150753,-0.04128126,-0.075417474,-0.059889335,0.08607089,0.022912666,0.042729367,-0.063181765,-0.015437884,-0.05022988,-0.04149874,-0.040955786,-0.03560105,-0.023585884,-0.037559114,-0.000117907,-0.024959609,-0.07553556,-0.018875308,-0.06106048,0.04291621,0.005994435,-0.044728752,-0.016681965,-0.012079645,-0.029391786,0.001919417,0.007489251,-0.0688562,-0.023967518
-0.058265008,0.06374405,-0.043761812,0.012088489,-0.05478695,0.067655906,-0.000805036,0.056033738,-0.0977099,-0.018172756,0.028368022,-0.025424082,-0.029659243,-0.026180813,0.037161376,0.03721468,0.022294289,-0.08364069,-0.014606533,0.003856704,0.027070709,0.023635274,-0.07630088,-0.07726177,0.06866168,-0.07482913,-0.039615296,-0.064811766,-0.023170043,-0.08069137,-0.04539017
-0.006027581,0.033987656,0.055109423,0.05213721,0.034846682,0.06303317,0.013111232,0.06889197,0.024304567,0.029348508,0.042115215,0.057133175,0.04851491,0.005977332,-0.022560118,0.049139917,-0.038600445,0.044024214,0.054538414,0.075818844,0.0497647,0.06614148,0.06036834,0.008603306,0.058378115,0.061684623,-0.040818118,-0.056483645,0.036016986,0.014655535,-0.010774769
0.022981511,0.008644626,0.019743254,0.027789349,-0.01942601,0.025301374,-0.048390657,0.079486206,0.06705884,0.010573546,-0.035265997,0.034954008,0.004400515,0.07970952,-0.05374557,-0.050463643,-0.022733694,0.020298447,0.06720919,-0.023887955,-0.054666065,-0.057960756,-0.05359097,0.04497281,-0.001827814,0.060213275,-0.015820155,-0.000816205,-0.01843622,0.027165966,-0.038560193
-0.006827185,-0.019747298,-0.022805642,-0.004449053,-0.057608742,0.018462088,-0.013855054,0.013894564,-0.027288558,-0.041547827,-0.015923372,-0.06845337,0.007019371,0.006491515,-0.04039895,-0.036644135,-0.054448087,-0.0580802,-0.07757253,-0.06387364,-0.075214855,-0.04915013,-0.05838691,0.044960767,-0.007673346,-0.014901419,-0.058818974,0.049624547,0.06657826,0.03704469,-0.07005393
-0.040338784,-0.039639335,0.054621603,-0.04259746,0.068478644,-0.027361568,-0.04221607,0.02607287,-0.025840351,-0.043560565,-0.031730425,0.030110661,-0.00696602,-0.031358317,-0.0665382,-0.013283205,-0.03747386,-0.023990896,-0.0786837,-0.033511534,-0.001489813,-0.026952527,-0.029146876,-0.005476121,0.06983431,-0.05211397,-0.002578407,-0.048578363,0.002098133,-0.054334037,0.005737863
-0.056391835,0.06503665,-0.087011725,-0.050984845,0.000648493,-0.058083903,-0.011453862,-0.052517787,-0.06116936,0.032999154,-0.072233036,-0.017547023,0.06965209,-0.08352034,0.07707395,-0.07484287,0.04975978,0.040252347,0.008753852,-0.023495985,0.006142931,-0.038388837,-0.002235667,-0.05871468,-0.06791764,-0.02930726,-0.000619245,-0.07236287,-0.07190045,-0.06854799,0.02741369
-0.057362,0.009324714,0.043359086,0.044251952,-0.07941914,0.012785497,-0.03863406,-0.007191522,0.014078929,0.056244403,-0.021348346,-0.024404597,0.00421703,0.038025383,0.071285956,0.05171679,-0.004600567,-0.05026536,0.065290794,-0.04134929,0.054700114,-0.06253985,0.013474681,0.024627646,0.06703558,0.005728645,0.056031592,0.022884173,-0.013442353,0.024347048,-0.022651887
-0.037421312,0.004980812,0.030981686,0.002451375,-0.07202785,-0.0744411,0.045863546,-0.048736155,-0.07069537,0.000206777,0.003966744,-0.06869836,0.036624633,-0.0582195,-0.04142965,0.048300352,-0.03746476,-0.050720427,-0.044359762,-0.041266106,0.0467875,-0.002031547,-0.021036409,-0.04603478,0.001315051,0.003348436,0.031113017,0.05875734,-0.009474552,0.010672355,-0.02799859
-0.00740023,-0.021672625,-0.010439266,-0.007970227,0.077865675,0.021514686,0.056700706,-0.031409945,-0.014351085,-0.0363984,0.056230452,0.003218156,0.06742786,0.045447197,-0.026089117,0.08072107,0.082707144,0.005979525,-0.031888448,0.06739742,0.07494968,0.076260164,0.06699711,0.03864805,-0.011950159,0.02138942,-0.029458508,-0.02903229,-0.017031416,0.021111723,0.024220519
0.0592406,-0.026290985,-0.013729928,0.04019215,-0.007418698,-0.006595299,0.051194537,-0.07118166,0.029606663,0.032909617,0.009585587,0.012165085,0.036539607,0.07511698,0.026721675,0.078565605,0.04806523,0.07942005,-0.05030076,-0.022559905,-0.05420079,0.016308052,-0.022336453,-0.07384052,-0.038991164,-0.080683894,-0.05382405,0.014202187,0.011167482,-0.037610628,-0.012924718
0.055109013,-0.04624697,-0.061253347,0.06790803,0.061606098,0.054923616,0.060170934,-0.043881908,0.023811286,0.031070553,0.06642952,0.036859963,0.07936348,-0.017374499,0.05491046,0.058529835,0.0795475,0.025552316,0.02744269,0.07610862,-0.020458687,0.03991762,0.047795255,0.004131116,0.010944193,0.062714994,-0.020300038,0.056820247,0.014082509,-0.011740712,0.000776729
-0.046047796,-0.059676945,0.008666862,0.008046995,-0.07114774,0.013883767,-0.066137515,0.060861062,0.012769138,-0.07674,0.026577903,0.01872824,0.0568077,0.020172434,0.042761315,0.069278724,-0.045098554,-0.056044936,-0.027509985,-0.03171596,-0.07177452,-0.04748887,0.042550426,0.042288266,-0.05207937,-0.022173144,-0.004152461,0.023828104,-0.017304324,0.030841615,-0.053457122
0.008278807,0.028782802,0.019849068,0.07384145,-0.022521269,0.07300726,-0.022121407,0.05279208,0.006530353,0.05996197,-0.019258901,-0.018058833,-0.04793374,0.064812705,0.060918495,0.020977616,-0.04378288,0.010648239,-0.015663164,-0.05149664,0.006126455,0.064181015,0.07561192,-0.001337501,0.054713614,0.007775961,0.051023565,0.015639873,-0.030122986,0.014988483,-0.054257978
0.008796672,0.018755445,-0.011162007,0.046558745,-0.030662537,0.000170272,0.009936195,0.036274295,0.027278587,0.07535002,0.026660755,0.009857418,0.01666477,0.05376779,-0.046222284,0.046002537,0.006141872,-0.002520005,0.027767738,0.030761374,0.019423842,0.043115035,0.033870585,0.041998517,-0.054311648,0.021418268,0.0794059,0.066541605,0.0669831,-0.003655812,0.053586897
-0.031763088,-0.040518206,-0.02954459,0.025282959,-0.044233274,-0.025320662,0.019515513,-0.0408305,-0.060613323,-0.06640746,-0.011414107,-0.020318095,-0.06797602,-0.062955074,0.060140833,-0.014049663,-0.048854567,-0.036605556,-0.015636792,-0.0516318,-0.06461502,-0.04618905,-0.042425554,-0.06370424,0.04897075,0.001551388,-0.06539697,-0.013282046,-0.056530252,-0.010194165,-0.04705754
-0.007493558,0.022968743,0.005045326,0.039955333,0.043695107,0.002514177,-0.000379282,-0.033045847,0.041106865,0.015223092,0.009982927,-0.0453111,-0.08153232,0.04036904,0.014771856,0.052829403,0.06713827,0.07271291,0.015493822,0.029003657,0.028366111,0.001778629,-0.006222706,-0.001367492,-0.024121452,0.05426728,0.024438843,0.02559215,0.030671975,-0.024049072,0.05551585
-0.042711996,0.010310569,0.040973797,-0.01674695,0.043614022,0.014685691,-0.07552651,-0.0624921,0.052041255,-0.023750737,-0.07701647,-0.003338892,-0.030478226,-0.018745655,-0.035678152,-0.056961346,-0.019455336,-0.016589504,-0.018191528,-0.001553258,0.057476863,-0.071514376,-0.074959554,0.012057907,0.024567598,0.06612055,-0.084334366,0.000839942,-0.034519527,-0.04862182,-0.030639883
-0.029276287,-0.033317696,-0.012908869,-0.029349202,-0.013696207,0.012679639,0.008835002,0.012514829,-0.01498575,0.06303242,-0.009583998,-0.061591346,-0.071322076,-0.0177892,-0.030378226,-0.035051998,-0.07755975,-0.078780346,-0.000675428,-0.054367654,-0.057183035,-0.03405012,0.012254288,0.039540187,-0.026346354,-0.06581324,0.000982909,-0.03894481,-0.04062667,-0.0543729,-0.0725736
0.025190726,0.016438516,0.022165755,0.032729063,0.001854347,-0.005915921,0.078387246,0.050018527,-0.07165351,0.03708927,0.073652916,0.027354792,0.081211135,0.043776542,0.027518814,0.029084722,0.071284965,0.04547923,0.028070956,0.06020728,-0.017950132,0.03726565,0.059351876,-0.027996484,0.01974824,-0.0256135,0.030607596,0.000457148,0.032619897,0.03664784,-0.012432328
0.06464436,0.05144601,0.01465312,0.06647724,0.06767481,0.005505901,0.062292717,0.05012284,0.000332878,0.058793664,0.06675647,0.02626329,0.083503254,0.012272818,0.05158094,0.049148567,0.002913615,0.04582484,0.07337743,0.056297716,0.047019903,0.064170435,0.06337655,0.07657841,0.0683625,0.07140021,0.0807878,0.068182915,0.06408971,0.074993104,0.047004648
-0.011701355,-0.013455741,-0.024049686,0.005604835,0.06860646,0.015662272,-0.022098588,0.035553373,-0.02627322,-0.000559213,0.01332111,0.003424463,0.053165503,-0.00872084,0.010891137,-0.003454198,0.016881943,0.055566575,-0.007930965,-0.013868012,0.016353898,0.056107514,0.03379536,-0.004640931,0.015783206,-0.013385067,-0.015236856,0.028576626,0.034719832,0.011651241,-0.048074365
-0.019356068,0.018301116,0.005456095,-0.054188315,-0.010740622,-0.018197931,0.013996869,-0.058113206,-0.021322155,-0.04538736,0.04310175,0.041746184,-0.058918435,0.01124116,-0.06693492,-0.004558976,0.070909895,-0.041466232,-0.010240468,0.041225962,-0.048262637,-0.02861771,-0.05184325,-0.017998967,-0.034400277,-0.01074299,-0.012741377,0.06877651,0.017305553,0.03871828,-0.020285072
-0.054984245,-0.057801105,-0.061188728,-0.03446014,0.053278215,0.005663297,-0.032874767,-0.013961795,-0.03434109,-0.041966982,0.05641211,-0.07976889,0.055517226,-0.00359089,0.07808018,0.037462816,-0.00469285,-0.017216545,-0.04215971,-0.017914636,0.030488154,0.04486336,0.022608684,-0.06801566,-0.003579145,0.01192156,0.04538023,-0.063293025,-0.045436904,-0.026915316,-0.03802606
0.062012535,0.083003834,0.054817673,0.059029043,0.02320808,-0.00251012,0.03325141,0.07178,0.041901536,0.05656706,0.031062605,-0.06474706,-0.027468385,0.052556437,-0.031606242,0.058228884,-0.010820004,-0.026522025,0.053197905,0.046253104,-0.03207427,0.026353924,0.037263554,0.067072175,-0.056713715,0.011033353,0.062101565,0.059983294,0.06763013,0.04551717,0.064512335
